Date;Area;Duration;Visitors
18/09/2020;Via San Giacomo;from 40 to 60 minutes;255
18/09/2020;Via San Giacomo;from 90 to 120 minutes;94
18/09/2020;Via San Giacomo;from 2 to 3 hours;119
18/09/2020;Via San Giacomo;from 3 to 4 hours;48
18/09/2020;Via San Giacomo;from 4 to 6 hours;34
18/09/2020;Piazza Scaravilli;less 1 minute;1674
18/09/2020;Piazza Scaravilli;from 10 to 20 minutes;347
18/09/2020;Piazza Scaravilli;from 90 to 120 minutes;45
18/09/2020;Piazza Scaravilli;over 6 hours;62
18/09/2020;Palazzo Poggi;from 1 to 5 minutes;1672
18/09/2020;Palazzo Poggi;from 3 to 4 hours;28
18/09/2020;Palazzo Poggi;from 4 to 6 hours;8
18/09/2020;Palazzo Poggi;over 6 hours;34
18/09/2020;Piazza Verdi;from 1 to 5 minutes;4613
18/09/2020;Piazza Verdi;from 5 to 10 minutes;1134
18/09/2020;Piazza Verdi;from 40 to 60 minutes;658
18/09/2020;Piazza Verdi;from 2 to 3 hours;206
18/09/2020;Piazza Verdi;from 3 to 4 hours;77
18/09/2020;Facoltà Di Giurisprudenza;less 1 minute;3855
18/09/2020;Facoltà Di Giurisprudenza;from 20 to 40 minutes;1131
18/09/2020;Facoltà Di Giurisprudenza;from 40 to 60 minutes;348
18/09/2020;Facoltà Di Giurisprudenza;from 2 to 3 hours;56
18/09/2020;Facoltà Di Giurisprudenza;from 4 to 6 hours;21
18/09/2020;Facoltà Di Giurisprudenza;over 6 hours;53
18/09/2020;Piazza Rossini (Palazzo Malvezzi);from 60 to 90 minutes;339
18/09/2020;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;21
18/09/2020;2 Torri (Inizio Portico Via Zamboni);less 1 minute;4094
18/09/2020;2 Torri (Inizio Portico Via Zamboni);from 1 to 5 minutes;4232
18/09/2020;2 Torri (Inizio Portico Via Zamboni);from 5 to 10 minutes;1167
18/09/2020;2 Torri (Inizio Portico Via Zamboni);from 90 to 120 minutes;212
18/09/2020;2 Torri (Inizio Portico Via Zamboni);from 2 to 3 hours;179
19/09/2020;Porta San Donato;from 40 to 60 minutes;198
19/09/2020;Porta San Donato;from 2 to 3 hours;71
19/09/2020;Porta San Donato;from 3 to 4 hours;34
19/09/2020;Piazza Puntoni (Via Zamboni);less 1 minute;-2
19/09/2020;Piazza Puntoni (Via Zamboni);from 40 to 60 minutes;-2
19/09/2020;Piazza Puntoni (Via Zamboni);from 2 to 3 hours;-2
