Date,Area,Duration,Visitors,Holiday
14/01/2020,2 Torri (Inizio Portico Via Zamboni),3.0,3358,False
14/01/2020,Via San Giacomo,50.0,101,False
14/01/2020,Facoltà Di Giurisprudenza,210.0,4,False
14/01/2020,2 Torri (Inizio Portico Via Zamboni),150.0,69,False
14/01/2020,2 Torri (Inizio Portico Via Zamboni),7.5,731,False
14/01/2020,Piazza Rossini (Palazzo Malvezzi),150.0,22,False
14/01/2020,Piazza Rossini (Palazzo Malvezzi),1.0,10625,False
14/01/2020,Facoltà Di Giurisprudenza,105.0,6,False
14/01/2020,Facoltà Di Giurisprudenza,15.0,254,False
14/01/2020,Piazza Verdi,1.0,9116,False
14/01/2020,Via Del Guasto,360.0,7,False
14/01/2020,Via Del Guasto,50.0,187,False
14/01/2020,Via Del Guasto,7.5,434,False
14/01/2020,Via Del Guasto,210.0,48,False
14/01/2020,Piazza Scaravilli,360.0,2,False
14/01/2020,Porta San Donato,1.0,9691,False
14/01/2020,Porta San Donato,7.5,1142,False
14/01/2020,Porta San Donato,210.0,92,False
14/01/2020,Palazzo Poggi,360.0,1,False
14/01/2020,Piazza Puntoni (Via Zamboni),150.0,83,False
14/01/2020,Piazza Puntoni (Via Zamboni),50.0,217,False
14/01/2020,Via San Giacomo,75.0,67,False
14/01/2020,Piazza Scaravilli,30.0,262,False
14/01/2020,Piazza Scaravilli,150.0,8,False
14/01/2020,Piazza Puntoni (Via Zamboni),360.0,60,False
15/01/2020,Piazza Puntoni (Via Zamboni),1.0,4416,False
15/01/2020,Via San Giacomo,300.0,3,False
15/01/2020,Piazza Puntoni (Via Zamboni),210.0,38,False
15/01/2020,Via San Giacomo,1.0,7885,False
15/01/2020,Via San Giacomo,30.0,328,False
15/01/2020,Via San Giacomo,210.0,10,False
15/01/2020,Via San Giacomo,360.0,2,False
15/01/2020,Porta San Donato,30.0,1062,False
15/01/2020,Piazza Scaravilli,15.0,325,False
15/01/2020,Piazza Scaravilli,75.0,34,False
15/01/2020,Piazza Scaravilli,105.0,12,False
15/01/2020,Piazza Scaravilli,210.0,3,False
15/01/2020,Piazza Scaravilli,300.0,1,False
15/01/2020,Palazzo Poggi,50.0,61,False
15/01/2020,Porta San Donato,300.0,74,False
15/01/2020,Piazza Scaravilli,1.0,4851,False
15/01/2020,Porta San Donato,150.0,149,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),1.0,10398,False
15/01/2020,Porta San Donato,15.0,1112,False
15/01/2020,Piazza Verdi,150.0,39,False
15/01/2020,Facoltà Di Giurisprudenza,1.0,9494,False
15/01/2020,Facoltà Di Giurisprudenza,7.5,378,False
15/01/2020,Facoltà Di Giurisprudenza,300.0,2,False
15/01/2020,Facoltà Di Giurisprudenza,360.0,9,False
15/01/2020,Palazzo Poggi,300.0,1,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),50.0,63,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),210.0,38,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),360.0,94,False
15/01/2020,Via San Giacomo,105.0,28,False
15/01/2020,Via San Giacomo,7.5,684,False
15/01/2020,Piazza Puntoni (Via Zamboni),15.0,568,False
15/01/2020,Piazza Puntoni (Via Zamboni),3.0,2195,False
15/01/2020,Porta San Donato,210.0,77,False
15/01/2020,Porta San Donato,3.0,8929,False
15/01/2020,Porta San Donato,75.0,257,False
15/01/2020,Via Del Guasto,15.0,411,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),1.0,6810,False
15/01/2020,Via Del Guasto,105.0,91,False
15/01/2020,Palazzo Poggi,1.0,5871,False
15/01/2020,Piazza Scaravilli,50.0,63,False
15/01/2020,Piazza Scaravilli,7.5,490,False
15/01/2020,Via San Giacomo,75.0,65,False
15/01/2020,Piazza Puntoni (Via Zamboni),150.0,79,False
15/01/2020,Piazza Puntoni (Via Zamboni),75.0,124,False
15/01/2020,Piazza Puntoni (Via Zamboni),7.5,551,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),150.0,95,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),75.0,158,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),15.0,748,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),7.5,756,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),3.0,3598,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),300.0,17,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),150.0,38,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),75.0,52,False
15/01/2020,Palazzo Poggi,105.0,10,False
15/01/2020,Via Del Guasto,50.0,133,False
15/01/2020,Palazzo Poggi,360.0,0,False
15/01/2020,Piazza Verdi,30.0,705,False
15/01/2020,Via Del Guasto,210.0,45,False
15/01/2020,Via Del Guasto,360.0,9,False
15/01/2020,Piazza Verdi,1.0,8948,False
15/01/2020,Piazza Verdi,3.0,3839,False
15/01/2020,Piazza Verdi,50.0,199,False
15/01/2020,Piazza Verdi,105.0,47,False
15/01/2020,Piazza Verdi,360.0,17,False
15/01/2020,Facoltà Di Giurisprudenza,30.0,157,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),300.0,51,False
15/01/2020,Piazza Verdi,15.0,789,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),15.0,243,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),3.0,2413,False
15/01/2020,Facoltà Di Giurisprudenza,15.0,277,False
15/01/2020,Facoltà Di Giurisprudenza,3.0,2681,False
15/01/2020,Piazza Verdi,210.0,27,False
15/01/2020,Via Del Guasto,1.0,4081,False
15/01/2020,Via Del Guasto,150.0,100,False
15/01/2020,Palazzo Poggi,75.0,37,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),30.0,181,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),210.0,18,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),105.0,26,False
15/01/2020,Facoltà Di Giurisprudenza,150.0,10,False
15/01/2020,Facoltà Di Giurisprudenza,105.0,13,False
15/01/2020,Facoltà Di Giurisprudenza,50.0,45,False
15/01/2020,Piazza Verdi,75.0,144,False
15/01/2020,Via Del Guasto,300.0,23,False
15/01/2020,Via Del Guasto,75.0,133,False
15/01/2020,Via Del Guasto,7.5,420,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),50.0,226,False
15/01/2020,Palazzo Poggi,150.0,10,False
15/01/2020,Palazzo Poggi,7.5,614,False
15/01/2020,Palazzo Poggi,3.0,2358,False
15/01/2020,Via San Giacomo,50.0,97,False
15/01/2020,Piazza Puntoni (Via Zamboni),360.0,56,False
15/01/2020,Piazza Puntoni (Via Zamboni),50.0,213,False
15/01/2020,Piazza Puntoni (Via Zamboni),30.0,599,False
15/01/2020,Porta San Donato,360.0,106,False
15/01/2020,Porta San Donato,50.0,321,False
15/01/2020,Porta San Donato,7.5,1156,False
15/01/2020,Palazzo Poggi,30.0,288,False
15/01/2020,Palazzo Poggi,210.0,2,False
15/01/2020,Facoltà Di Giurisprudenza,210.0,3,False
15/01/2020,Piazza Verdi,300.0,17,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),105.0,100,False
15/01/2020,2 Torri (Inizio Portico Via Zamboni),30.0,737,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),360.0,29,False
15/01/2020,Piazza Rossini (Palazzo Malvezzi),7.5,394,False
15/01/2020,Facoltà Di Giurisprudenza,75.0,35,False
15/01/2020,Piazza Verdi,7.5,869,False
15/01/2020,Via Del Guasto,30.0,384,False
15/01/2020,Via Del Guasto,3.0,1548,False
15/01/2020,Porta San Donato,1.0,9769,False
15/01/2020,Palazzo Poggi,15.0,446,False
15/01/2020,Piazza Puntoni (Via Zamboni),105.0,94,False
15/01/2020,Piazza Puntoni (Via Zamboni),300.0,34,False
15/01/2020,Via San Giacomo,3.0,3116,False
15/01/2020,Via San Giacomo,15.0,466,False
15/01/2020,Via San Giacomo,150.0,28,False
15/01/2020,Piazza Scaravilli,3.0,1930,False
15/01/2020,Piazza Scaravilli,30.0,202,False
15/01/2020,Piazza Scaravilli,150.0,11,False
15/01/2020,Piazza Scaravilli,360.0,2,False
15/01/2020,Porta San Donato,105.0,147,False
16/01/2020,Porta San Donato,360.0,113,False
16/01/2020,Piazza Scaravilli,360.0,3,False
16/01/2020,Piazza Scaravilli,300.0,3,False
16/01/2020,Piazza Scaravilli,50.0,66,False
16/01/2020,Porta San Donato,105.0,121,False
16/01/2020,Piazza Puntoni (Via Zamboni),1.0,4699,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),300.0,12,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),75.0,151,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),210.0,32,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),300.0,46,False
16/01/2020,Palazzo Poggi,15.0,417,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),105.0,25,False
16/01/2020,Porta San Donato,300.0,69,False
16/01/2020,Palazzo Poggi,75.0,51,False
16/01/2020,Via Del Guasto,7.5,429,False
16/01/2020,Piazza Puntoni (Via Zamboni),3.0,2270,False
16/01/2020,Piazza Puntoni (Via Zamboni),7.5,500,False
16/01/2020,Piazza Puntoni (Via Zamboni),50.0,203,False
16/01/2020,Piazza Puntoni (Via Zamboni),75.0,133,False
16/01/2020,Piazza Puntoni (Via Zamboni),105.0,67,False
16/01/2020,Piazza Puntoni (Via Zamboni),210.0,44,False
16/01/2020,Via San Giacomo,15.0,474,False
16/01/2020,Via San Giacomo,150.0,19,False
16/01/2020,Palazzo Poggi,3.0,2506,False
16/01/2020,Palazzo Poggi,360.0,1,False
16/01/2020,Via Del Guasto,3.0,1553,False
16/01/2020,Via Del Guasto,150.0,97,False
16/01/2020,Via Del Guasto,300.0,17,False
16/01/2020,Via Del Guasto,360.0,8,False
16/01/2020,Piazza Verdi,15.0,949,False
16/01/2020,Piazza Verdi,105.0,46,False
16/01/2020,Facoltà Di Giurisprudenza,3.0,3140,False
16/01/2020,Via Del Guasto,15.0,386,False
16/01/2020,Piazza Verdi,1.0,9182,False
16/01/2020,Piazza Verdi,50.0,242,False
16/01/2020,Facoltà Di Giurisprudenza,7.5,448,False
16/01/2020,Facoltà Di Giurisprudenza,360.0,6,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),75.0,64,False
16/01/2020,Palazzo Poggi,150.0,20,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),1.0,7126,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),7.5,776,False
16/01/2020,Porta San Donato,30.0,1102,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),30.0,224,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),7.5,387,False
16/01/2020,Facoltà Di Giurisprudenza,300.0,1,False
16/01/2020,Facoltà Di Giurisprudenza,75.0,37,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),3.0,3797,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),105.0,77,False
16/01/2020,Facoltà Di Giurisprudenza,150.0,17,False
16/01/2020,Porta San Donato,3.0,9531,False
16/01/2020,Piazza Verdi,210.0,15,False
16/01/2020,Piazza Verdi,7.5,995,False
16/01/2020,Via Del Guasto,75.0,126,False
16/01/2020,Porta San Donato,7.5,1195,False
16/01/2020,Porta San Donato,150.0,127,False
16/01/2020,Porta San Donato,210.0,87,False
16/01/2020,Piazza Scaravilli,1.0,5030,False
16/01/2020,Piazza Scaravilli,150.0,12,False
16/01/2020,Palazzo Poggi,1.0,6787,False
16/01/2020,Facoltà Di Giurisprudenza,15.0,275,False
16/01/2020,Palazzo Poggi,30.0,299,False
16/01/2020,Porta San Donato,1.0,9957,False
16/01/2020,Via Del Guasto,105.0,71,False
16/01/2020,Piazza Verdi,30.0,910,False
16/01/2020,Piazza Verdi,300.0,15,False
16/01/2020,Facoltà Di Giurisprudenza,50.0,52,False
16/01/2020,Facoltà Di Giurisprudenza,210.0,7,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),1.0,10614,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),3.0,2588,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),360.0,36,False
16/01/2020,Palazzo Poggi,105.0,15,False
16/01/2020,Facoltà Di Giurisprudenza,105.0,14,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),15.0,270,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),150.0,29,False
16/01/2020,Porta San Donato,15.0,1146,False
16/01/2020,Porta San Donato,50.0,297,False
16/01/2020,Piazza Puntoni (Via Zamboni),150.0,63,False
16/01/2020,Piazza Puntoni (Via Zamboni),360.0,57,False
16/01/2020,Via San Giacomo,3.0,3376,False
16/01/2020,Via San Giacomo,30.0,337,False
16/01/2020,Via San Giacomo,210.0,9,False
16/01/2020,Via San Giacomo,300.0,4,False
16/01/2020,Via San Giacomo,360.0,2,False
16/01/2020,Piazza Scaravilli,3.0,2217,False
16/01/2020,Piazza Scaravilli,75.0,43,False
16/01/2020,Piazza Scaravilli,105.0,13,False
16/01/2020,Palazzo Poggi,7.5,578,False
16/01/2020,Palazzo Poggi,300.0,1,False
16/01/2020,Via Del Guasto,1.0,3447,False
16/01/2020,Via Del Guasto,30.0,313,False
16/01/2020,Via Del Guasto,210.0,44,False
16/01/2020,Piazza Verdi,75.0,121,False
16/01/2020,Facoltà Di Giurisprudenza,1.0,10000,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),360.0,100,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),30.0,736,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),15.0,804,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),150.0,66,False
16/01/2020,Palazzo Poggi,210.0,2,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),210.0,14,False
16/01/2020,Facoltà Di Giurisprudenza,30.0,185,False
16/01/2020,Piazza Verdi,360.0,19,False
16/01/2020,Piazza Verdi,150.0,48,False
16/01/2020,Piazza Verdi,3.0,4265,False
16/01/2020,Via Del Guasto,50.0,152,False
16/01/2020,Piazza Rossini (Palazzo Malvezzi),50.0,78,False
16/01/2020,Piazza Scaravilli,210.0,2,False
16/01/2020,Piazza Scaravilli,30.0,258,False
16/01/2020,Piazza Scaravilli,15.0,378,False
16/01/2020,Piazza Scaravilli,7.5,576,False
16/01/2020,Via San Giacomo,105.0,24,False
16/01/2020,Via San Giacomo,75.0,66,False
16/01/2020,Palazzo Poggi,50.0,93,False
16/01/2020,Via San Giacomo,7.5,704,False
16/01/2020,Via San Giacomo,50.0,100,False
16/01/2020,Porta San Donato,75.0,247,False
16/01/2020,Piazza Puntoni (Via Zamboni),15.0,527,False
16/01/2020,2 Torri (Inizio Portico Via Zamboni),50.0,196,False
16/01/2020,Piazza Puntoni (Via Zamboni),300.0,29,False
16/01/2020,Via San Giacomo,1.0,8291,False
16/01/2020,Piazza Puntoni (Via Zamboni),30.0,516,False
17/01/2020,Piazza Scaravilli,15.0,391,False
17/01/2020,Porta San Donato,50.0,347,False
17/01/2020,Piazza Puntoni (Via Zamboni),30.0,599,False
17/01/2020,Piazza Puntoni (Via Zamboni),105.0,93,False
17/01/2020,Piazza Verdi,30.0,868,False
17/01/2020,Piazza Verdi,75.0,143,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),7.5,395,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),150.0,29,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),1.0,7823,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),105.0,83,False
17/01/2020,Palazzo Poggi,15.0,344,False
17/01/2020,Palazzo Poggi,105.0,10,False
17/01/2020,Palazzo Poggi,300.0,0,False
17/01/2020,Via Del Guasto,1.0,3858,False
17/01/2020,Via Del Guasto,50.0,120,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),30.0,221,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),30.0,918,False
17/01/2020,Facoltà Di Giurisprudenza,150.0,19,False
17/01/2020,Porta San Donato,30.0,1110,False
17/01/2020,Piazza Scaravilli,300.0,2,False
17/01/2020,Piazza Scaravilli,360.0,2,False
17/01/2020,Palazzo Poggi,7.5,519,False
17/01/2020,Palazzo Poggi,50.0,60,False
17/01/2020,Palazzo Poggi,75.0,26,False
17/01/2020,Via Del Guasto,15.0,432,False
17/01/2020,Via Del Guasto,210.0,18,False
17/01/2020,Piazza Scaravilli,210.0,7,False
17/01/2020,Piazza Verdi,210.0,8,False
17/01/2020,Facoltà Di Giurisprudenza,1.0,10734,False
17/01/2020,Facoltà Di Giurisprudenza,3.0,3523,False
17/01/2020,Facoltà Di Giurisprudenza,7.5,442,False
17/01/2020,Facoltà Di Giurisprudenza,75.0,31,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),75.0,178,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),15.0,991,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),210.0,11,False
17/01/2020,Piazza Verdi,300.0,12,False
17/01/2020,Facoltà Di Giurisprudenza,105.0,14,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),360.0,91,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),50.0,268,False
17/01/2020,Porta San Donato,75.0,204,False
17/01/2020,Piazza Puntoni (Via Zamboni),3.0,2501,False
17/01/2020,Piazza Puntoni (Via Zamboni),15.0,595,False
17/01/2020,Via San Giacomo,210.0,14,False
17/01/2020,Via San Giacomo,360.0,2,False
17/01/2020,Piazza Scaravilli,7.5,566,False
17/01/2020,Piazza Scaravilli,50.0,80,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),300.0,64,False
17/01/2020,Piazza Scaravilli,75.0,43,False
17/01/2020,Via Del Guasto,105.0,53,False
17/01/2020,Piazza Verdi,1.0,9341,False
17/01/2020,Piazza Verdi,105.0,47,False
17/01/2020,Facoltà Di Giurisprudenza,300.0,1,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),3.0,2836,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),300.0,24,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),360.0,27,False
17/01/2020,Piazza Scaravilli,105.0,24,False
17/01/2020,Via San Giacomo,300.0,7,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),7.5,1002,False
17/01/2020,Via San Giacomo,105.0,33,False
17/01/2020,Piazza Puntoni (Via Zamboni),210.0,39,False
17/01/2020,Piazza Puntoni (Via Zamboni),300.0,35,False
17/01/2020,Piazza Puntoni (Via Zamboni),360.0,42,False
17/01/2020,Via San Giacomo,1.0,8793,False
17/01/2020,Via San Giacomo,3.0,3583,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),15.0,280,False
17/01/2020,Piazza Puntoni (Via Zamboni),150.0,75,False
17/01/2020,Facoltà Di Giurisprudenza,360.0,9,False
17/01/2020,Piazza Verdi,50.0,225,False
17/01/2020,Via Del Guasto,360.0,6,False
17/01/2020,Via Del Guasto,75.0,108,False
17/01/2020,Via Del Guasto,3.0,1620,False
17/01/2020,Palazzo Poggi,360.0,0,False
17/01/2020,Palazzo Poggi,210.0,1,False
17/01/2020,Piazza Verdi,150.0,37,False
17/01/2020,Palazzo Poggi,30.0,200,False
17/01/2020,Piazza Puntoni (Via Zamboni),75.0,123,False
17/01/2020,Porta San Donato,15.0,1210,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),75.0,54,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),1.0,11566,False
17/01/2020,Facoltà Di Giurisprudenza,210.0,4,False
17/01/2020,Facoltà Di Giurisprudenza,50.0,56,False
17/01/2020,Facoltà Di Giurisprudenza,15.0,350,False
17/01/2020,Via San Giacomo,150.0,26,False
17/01/2020,Porta San Donato,7.5,1347,False
17/01/2020,Piazza Verdi,15.0,940,False
17/01/2020,Via Del Guasto,150.0,72,False
17/01/2020,Via Del Guasto,7.5,471,False
17/01/2020,Palazzo Poggi,3.0,2391,False
17/01/2020,Piazza Puntoni (Via Zamboni),7.5,553,False
17/01/2020,Porta San Donato,210.0,82,False
17/01/2020,Porta San Donato,150.0,169,False
17/01/2020,Piazza Verdi,3.0,4492,False
17/01/2020,Palazzo Poggi,1.0,5965,False
17/01/2020,Piazza Scaravilli,3.0,2385,False
17/01/2020,Via San Giacomo,15.0,527,False
17/01/2020,Via San Giacomo,30.0,318,False
17/01/2020,Via San Giacomo,7.5,718,False
17/01/2020,Piazza Puntoni (Via Zamboni),50.0,198,False
17/01/2020,Porta San Donato,360.0,108,False
17/01/2020,Porta San Donato,105.0,148,False
17/01/2020,Porta San Donato,1.0,10812,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),105.0,36,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),150.0,84,False
17/01/2020,Piazza Rossini (Palazzo Malvezzi),50.0,75,False
17/01/2020,Facoltà Di Giurisprudenza,30.0,224,False
17/01/2020,Piazza Verdi,360.0,18,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),210.0,49,False
17/01/2020,Via Del Guasto,300.0,16,False
17/01/2020,Piazza Puntoni (Via Zamboni),1.0,4629,False
17/01/2020,Porta San Donato,300.0,56,False
17/01/2020,Porta San Donato,3.0,10018,False
17/01/2020,Via San Giacomo,50.0,104,False
17/01/2020,Via San Giacomo,75.0,70,False
17/01/2020,Piazza Scaravilli,1.0,5223,False
17/01/2020,Piazza Verdi,7.5,1080,False
17/01/2020,2 Torri (Inizio Portico Via Zamboni),3.0,4509,False
17/01/2020,Piazza Scaravilli,30.0,239,False
17/01/2020,Piazza Scaravilli,150.0,22,False
17/01/2020,Palazzo Poggi,150.0,7,False
17/01/2020,Via Del Guasto,30.0,310,False
18/01/2020,Porta San Donato,360.0,77,True
18/01/2020,Porta San Donato,150.0,75,True
18/01/2020,Piazza Puntoni (Via Zamboni),50.0,137,True
18/01/2020,Porta San Donato,1.0,12186,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),360.0,86,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),75.0,171,True
18/01/2020,Via San Giacomo,3.0,2794,True
18/01/2020,Via San Giacomo,50.0,82,True
18/01/2020,Piazza Puntoni (Via Zamboni),15.0,346,True
18/01/2020,Porta San Donato,30.0,836,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),3.0,3056,True
18/01/2020,Via San Giacomo,210.0,9,True
18/01/2020,Porta San Donato,300.0,44,True
18/01/2020,Piazza Puntoni (Via Zamboni),3.0,1932,True
18/01/2020,Piazza Puntoni (Via Zamboni),30.0,304,True
18/01/2020,Piazza Puntoni (Via Zamboni),75.0,107,True
18/01/2020,Via San Giacomo,30.0,276,True
18/01/2020,Piazza Scaravilli,75.0,33,True
18/01/2020,Piazza Scaravilli,210.0,3,True
18/01/2020,Palazzo Poggi,105.0,0,True
18/01/2020,Palazzo Poggi,150.0,0,True
18/01/2020,Palazzo Poggi,210.0,0,True
18/01/2020,Palazzo Poggi,360.0,0,True
18/01/2020,Via Del Guasto,1.0,3105,True
18/01/2020,Via Del Guasto,50.0,75,True
18/01/2020,Via Del Guasto,210.0,5,True
18/01/2020,Piazza Verdi,7.5,1053,True
18/01/2020,Piazza Verdi,360.0,19,True
18/01/2020,Facoltà Di Giurisprudenza,3.0,4121,True
18/01/2020,Facoltà Di Giurisprudenza,300.0,2,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),30.0,147,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),150.0,10,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),7.5,1218,True
18/01/2020,Porta San Donato,50.0,201,True
18/01/2020,Via San Giacomo,75.0,74,True
18/01/2020,Porta San Donato,15.0,1070,True
18/01/2020,Porta San Donato,105.0,42,True
18/01/2020,Piazza Scaravilli,50.0,43,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),75.0,22,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),1.0,7954,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),15.0,1081,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),210.0,59,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),50.0,284,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),3.0,4947,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),15.0,249,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),300.0,9,True
18/01/2020,Facoltà Di Giurisprudenza,75.0,45,True
18/01/2020,Facoltà Di Giurisprudenza,30.0,287,True
18/01/2020,Facoltà Di Giurisprudenza,1.0,10681,True
18/01/2020,Via Del Guasto,105.0,8,True
18/01/2020,Palazzo Poggi,50.0,5,True
18/01/2020,Palazzo Poggi,7.5,30,True
18/01/2020,Piazza Scaravilli,300.0,1,True
18/01/2020,Piazza Scaravilli,30.0,138,True
18/01/2020,Via San Giacomo,360.0,5,True
18/01/2020,Via San Giacomo,7.5,541,True
18/01/2020,Piazza Puntoni (Via Zamboni),150.0,67,True
18/01/2020,Porta San Donato,210.0,59,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),300.0,33,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),50.0,57,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),105.0,93,True
18/01/2020,Piazza Verdi,30.0,845,True
18/01/2020,Palazzo Poggi,30.0,11,True
18/01/2020,Palazzo Poggi,3.0,252,True
18/01/2020,Piazza Verdi,210.0,15,True
18/01/2020,Piazza Scaravilli,15.0,202,True
18/01/2020,Via San Giacomo,300.0,4,True
18/01/2020,Piazza Puntoni (Via Zamboni),360.0,70,True
18/01/2020,Piazza Puntoni (Via Zamboni),7.5,337,True
18/01/2020,Via Del Guasto,3.0,1389,True
18/01/2020,Palazzo Poggi,15.0,16,True
18/01/2020,Via Del Guasto,150.0,9,True
18/01/2020,Piazza Verdi,15.0,936,True
18/01/2020,Piazza Verdi,50.0,222,True
18/01/2020,Facoltà Di Giurisprudenza,7.5,645,True
18/01/2020,Piazza Scaravilli,360.0,2,True
18/01/2020,Piazza Scaravilli,7.5,287,True
18/01/2020,Piazza Scaravilli,1.0,3547,True
18/01/2020,Porta San Donato,7.5,999,True
18/01/2020,Via Del Guasto,360.0,8,True
18/01/2020,Piazza Verdi,1.0,8482,True
18/01/2020,Piazza Verdi,3.0,4966,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),150.0,72,True
18/01/2020,2 Torri (Inizio Portico Via Zamboni),30.0,978,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),210.0,8,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),7.5,410,True
18/01/2020,Facoltà Di Giurisprudenza,210.0,12,True
18/01/2020,Facoltà Di Giurisprudenza,50.0,84,True
18/01/2020,Via Del Guasto,75.0,42,True
18/01/2020,Via Del Guasto,30.0,206,True
18/01/2020,Via Del Guasto,15.0,197,True
18/01/2020,Via Del Guasto,7.5,337,True
18/01/2020,Palazzo Poggi,300.0,0,True
18/01/2020,Palazzo Poggi,75.0,2,True
18/01/2020,Facoltà Di Giurisprudenza,15.0,443,True
18/01/2020,Piazza Verdi,300.0,6,True
18/01/2020,Piazza Verdi,150.0,38,True
18/01/2020,Piazza Verdi,105.0,67,True
18/01/2020,Piazza Verdi,75.0,141,True
18/01/2020,Via San Giacomo,105.0,27,True
18/01/2020,Via San Giacomo,1.0,6632,True
18/01/2020,Piazza Scaravilli,150.0,11,True
18/01/2020,Piazza Puntoni (Via Zamboni),1.0,3151,True
18/01/2020,Piazza Puntoni (Via Zamboni),210.0,36,True
18/01/2020,Palazzo Poggi,1.0,781,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),360.0,33,True
18/01/2020,Piazza Rossini (Palazzo Malvezzi),105.0,10,True
